Region ID, Region name, Region volume, vol P1, vol P2, vol P3, vol LD1, vol LD2, vol LD3, vol HD1, vol HD2, vol HD3, avg P, avg LD, avg HD, pv LD, pv HD
 943, Primary motor area Layer 2/3, 117891, 2.21394e+10, 1.71642e+10, 1.85529e+10, 4.38083e+10, 1.18491e+10, 6.70885e+09, 9.36996e+09, 4.45662e+08, 1.41082e+10, 1.92855e+10, 2.07888e+10, 7.97461e+09, 0.882579, -0.0315631
 944, Folium-tuber vermis (VII), 30624, 3.36061e+08, 4.79826e+07, 9.28766e+08, 1.99222e+09, 4.05294e+08, 3.39232e+08, 6.55114e+08, 2.18389e+07, 1.5574e+08, 4.37603e+08, 9.12249e+08, 2.77564e+08, 0.386984, -0.576767
 945, Primary somatosensory area upper limb layer 6a, 30156, 2.53024e+09, 9.1509e+08, 1.67306e+09, 4.97484e+09, 2.09166e+08, 1.31851e+08, 9.65901e+08, 9.06327e+07, 1.06876e+09, 1.70613e+09, 1.77195e+09, 7.08431e+08, 0.963773, -0.0946664
 946, Posterior hypothalamic nucleus, 25468, 1.60494e+08, 1.38439e+08, 2.48494e+08, 2.70659e+08, 6.48819e+08, 6.36479e+07, 266015, 1.99361e+07, 1.08144e+08, 1.82476e+08, 3.27709e+08, 4.2782e+07, 0.365886, -0.0223044
 947, Somatomotor areas Layer 6b, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 948, cochlear nerve, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 949, vomeronasal nerve, 8, 1.50175e+06, 450010, 1.3859e+06, 2.16375e+06, 866811, 636171, 722241, 129474, 869039, 1.11255e+06, 1.22224e+06, 573585, 0.82832, -0.176304
 950, Primary somatosensory area mouth layer 4, 30254, 5.15936e+09, 2.60506e+09, 5.20812e+09, 1.01279e+10, 1.14836e+09, 8.38098e+08, 3.11981e+09, 7.65063e+07, 1.93796e+09, 4.32418e+09, 4.03812e+09, 1.71143e+09, -0.917195, -0.0605323
 951, Pyramus (VIII), 31036, 3.43452e+08, 2.85622e+07, 1.40305e+09, 1.93665e+09, 4.47368e+08, 7.07123e+08, 6.31989e+08, 2.6429e+07, 6.70615e+07, 5.91688e+08, 1.03038e+09, 2.41826e+08, 0.434722, -0.403752
 952, Endopiriform nucleus dorsal part, 58121, 2.20438e+09, 2.1967e+09, 4.70679e+09, 4.09757e+09, 3.62619e+09, 4.23417e+09, 2.84297e+09, 3.69134e+07, 4.15789e+08, 3.03596e+09, 3.98598e+09, 1.09856e+09, 0.245406, -0.122023
 953, Pineal body, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 954, Primary auditory area layer 6a, 9500, 4.5587e+08, 8.43644e+08, 1.3528e+09, 1.86064e+09, 3.1783e+08, 6.33509e+07, 5.42964e+08, 6.05712e+06, 7.3877e+07, 8.84105e+08, 7.47274e+08, 2.07633e+08, -0.799887, -0.0555302
 955, Lateral reticular nucleus magnocellular part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 956, corpus callosum anterior forceps, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 957, Uvula (IX), 73592, 5.74451e+08, 1.00509e+08, 2.41266e+09, 2.76374e+09, 1.80658e+09, 2.21739e+09, 1.23916e+09, 5.53219e+07, 6.40697e+08, 1.02921e+09, 2.26257e+09, 6.4506e+08, 0.116956, -0.580584
 958, Epithalamus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 959, Ventral auditory area layer 1, 9362, 6.99025e+08, 4.40321e+08, 1.17575e+09, 1.81001e+09, 4.48492e+08, 1.80634e+08, 6.61579e+08, 0, 113252, 7.71699e+08, 8.13045e+08, 2.20564e+08, 0.930881, -0.0937118
 960, cerebellum related fiber tracts, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 961, Piriform area, 409786, 2.23027e+10, 1.71738e+10, 3.77407e+10, 2.7484e+10, 4.30936e+10, 4.74805e+10, 2.27456e+10, 3.83881e+08, 5.63127e+09, 2.57391e+10, 3.93527e+10, 9.58692e+09, 0.126545, -0.096759
 962, Secondary motor area layer 2/3, 121435, 1.97261e+10, 1.7032e+10, 1.85026e+10, 3.33943e+10, 1.27243e+10, 1.05571e+10, 1.29275e+10, 2.00826e+09, 1.57898e+10, 1.84202e+10, 1.88919e+10, 1.02419e+10, 0.940887, -0.0789036
 963, Lateral reticular nucleus parvicellular part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 964, corpus callosum extreme capsule, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 965, Retrosplenial area lateral agranular part layer 2/3, 21447, 2.08405e+09, 1.58048e+09, 1.81288e+09, 5.87783e+09, 2.74946e+09, 2.79726e+09, 1.72826e+09, 5.06993e+08, 9.45061e+08, 1.8258e+09, 3.80818e+09, 1.0601e+09, 0.0808571, -0.0718791
 966, Endopiriform nucleus ventral part, 14667, 6.07373e+08, 5.1479e+08, 1.05227e+09, 7.06482e+08, 1.56336e+09, 1.35197e+09, 3.99513e+08, 1.69073e+06, 1.46613e+08, 7.24811e+08, 1.20727e+09, 1.82606e+08, 0.126126, -0.030552
 967, cranial nerves, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 968, Nodulus (X), 41884, 9.37815e+08, 9.17215e+08, 2.62914e+09, 2.95067e+09, 1.32058e+09, 8.40343e+08, 1.13096e+09, 1.20316e+08, 2.72423e+08, 1.49472e+09, 1.70386e+09, 5.079e+08, 0.779211, -0.135883
 969, Orbital area ventrolateral part layer 1, 12347, 2.35212e+09, 1.02179e+09, 2.15061e+09, 2.5145e+09, 1.84274e+09, 1.38987e+09, 1.10483e+09, 5.01916e+08, 1.52154e+09, 1.84151e+09, 1.9157e+09, 1.04276e+09, 0.871555, -0.126928
 970, Paragigantocellular reticular nucleus dorsal part, 5055, 3.49321e+07, 8.83765e+07, 1.44313e+08, 1.79633e+08, 4.30404e+07, 1.0315e+08, 3.03916e+07, 4.4832e+06, 1.71686e+08, 8.92072e+07, 1.08608e+08, 6.88536e+07, 0.663053, -0.702819
 971, corpus callosum posterior forceps, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 972, Prelimbic area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 973, Lateral visual area layer 2/3, 9665, 5.70771e+08, 9.13713e+08, 1.10743e+09, 2.51474e+09, 1.43132e+08, 2.66534e+08, 4.63166e+08, 157850, 2.04157e+08, 8.63971e+08, 9.74802e+08, 2.22494e+08, 0.871373, -0.018974
 974, Primary somatosensory area mouth layer 5, 38832, 4.86001e+09, 2.29627e+09, 5.65837e+09, 9.25162e+09, 9.02854e+08, 7.97603e+08, 2.54071e+09, 2.12756e+06, 1.57526e+09, 4.27155e+09, 3.65069e+09, 1.3727e+09, -0.811092, -0.0474299
 975, Edinger-Westphal nucleus, 1789, 3197, 176137, 0, 3.485e+07, 0, 0, 0, 0, 5.31108e+07, 59778, 1.16167e+07, 1.77036e+07, 0.290009, 0.289269
 976, Lobule II, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 977, Ectorhinal area/Layer 6a, 9948, 4.13067e+08, 9.75483e+08, 1.54107e+09, 1.89993e+09, 9.00121e+08, 6.20629e+08, 1.20013e+09, 450251, 3.75205e+07, 9.7654e+08, 1.14023e+09, 4.127e+08, 0.712605, -0.247972
 978, Paragigantocellular reticular nucleus lateral part, 21051, 1.25675e+08, 5.01994e+08, 1.21604e+09, 3.59992e+08, 5.17027e+08, 4.53952e+08, 1.03061e+09, 2.16601e+08, 4.87262e+08, 6.1457e+08, 4.43657e+08, 5.78158e+08, -0.552258, -0.916476
 979, corpus callosum rostrum, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 980, Dorsal premammillary nucleus, 2640, 1.53519e+07, 903057, 7.95047e+07, 1.71952e+07, 1.52601e+08, 4.34988e+07, 169393, 1.2253e+07, 1.17328e+07, 3.19199e+07, 7.10983e+07, 8.05173e+06, 0.373843, -0.298314
 981, Primary somatosensory area barrel field layer 1, 26779, 2.06656e+09, 3.96505e+08, 2.13613e+09, 5.4488e+09, 4.02773e+08, 6.25045e+08, 1.06119e+09, 2.35839e+07, 3.56055e+08, 1.53306e+09, 2.15887e+09, 4.80276e+08, 0.682619, -0.116526
 982, Fasciola cinerea, 2048, 1.74439e+07, 7.35938e+07, 5352, 4.6705e+08, 6.41346e+06, 5.05422e+07, 0, 1.86392e+07, 3.43515e+07, 3.03477e+07, 1.74669e+08, 1.76636e+07, 0.29951, -0.55772
 983, lateral forebrain bundle system, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 984, Lobule III, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 985, Primary motor area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 986, corpus callosum splenium, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 987, Pons motor related, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 988, Ectorhinal area/Layer 5, 13873, 8.20511e+08, 1.79525e+09, 2.77198e+09, 3.66868e+09, 1.86949e+09, 1.29613e+09, 2.4514e+09, 11183, 3.11701e+07, 1.79591e+09, 2.2781e+09, 8.27527e+08, 0.551758, -0.296315
 989, Fastigial nucleus, 16311, 2.83213e+08, 1.71239e+08, 6.83663e+08, 1.55604e+09, 7.05416e+08, 1.37597e+08, 4.28956e+08, 3.44772e+07, 2.43785e+08, 3.79372e+08, 7.99684e+08, 2.35739e+08, 0.307497, -0.4132
 990, Ventral auditory area layer 4, 6845, 9.00012e+08, 7.44314e+08, 1.58035e+09, 2.21942e+09, 6.34421e+08, 2.86223e+08, 9.2289e+08, 0, 2.68064e+06, 1.07489e+09, 1.04669e+09, 3.08524e+08, -0.96004, -0.0789755
 991, medial forebrain bundle system, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 992, Lobule IV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 993, Secondary motor area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 994, corticobulbar tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 995, Paramedian reticular nucleus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 996, Agranular insular area dorsal part layer 1, 14691, 1.30129e+09, 7.58483e+08, 1.15928e+09, 1.11782e+09, 1.15659e+09, 1.40885e+09, 7.7004e+08, 4.47755e+07, 6.41086e+08, 1.07302e+09, 1.22775e+09, 4.85300e+08, 0.36675, -0.0596949
 997, brain, 25, 584224, 597302, 1.36964e+06, 1.45107e+06, 1.21242e+06, 979542, 837482, 385666, 652900, 850389, 1.21434e+06, 625349, 0.203034, -0.39705
 998, Fundus of striatum, 11562, 8.55706e+07, 1.36999e+08, 2.05805e+08, 2.48697e+08, 3.29585e+08, 2.05317e+08, 1.15055e+08, 5.47751e+06, 6.16875e+07, 1.42792e+08, 2.612e+08, 6.074e+07, 0.0451033, -0.099561
 999, Entorhinal area lateral part layer 2/3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1000, extrapyramidal fiber systems, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1001, Lobule V, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1002, Primary auditory area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1003, corticopontine tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1004, Ventral premammillary nucleus, 2815, 1.02779e+07, 126347, 1.10974e+08, 1.06012e+07, 1.04886e+08, 5.07616e+07, 7.87917e+06, 8.27496e+06, 1.56852e+07, 4.04594e+07, 5.54163e+07, 1.06131e+07, 0.702931, -0.360977
 1005, Primary auditory area layer 6b, 1736, 5.7249e+07, 1.28372e+08, 2.08896e+08, 2.54386e+08, 4.22551e+07, 9.81668e+06, 7.70527e+07, 1.17641e+06, 1.29878e+07, 1.31506e+08, 1.02153e+08, 3.04056e+07, -0.704814, -0.0675438
 1006, Primary somatosensory area trunk layer 1, 6555, 5.70931e+08, 6.55584e+07, 2.20352e+08, 1.16408e+09, 6.17826e+08, 3.5153e+08, 1.743e+08, 3.29829e+06, 2.50571e+07, 2.85614e+08, 7.11145e+08, 6.75518e+07, 0.138331, -0.168024
 1007, Simple lobule, 175158, 5.92365e+08, 1.48341e+09, 3.09988e+09, 1.17211e+10, 1.51236e+09, 4.17214e+08, 1.73568e+09, 1.47433e+09, 1.49168e+09, 1.72522e+09, 4.55022e+09, 1.56723e+09, 0.399583, -0.806308
 1008, Geniculate group dorsal thalamus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1009, fiber tracts, 119914, 3.54977e+09, 3.17084e+09, 8.45666e+09, 1.16817e+10, 5.42764e+09, 3.55152e+09, 3.84403e+09, 1.92112e+09, 2.41877e+09, 5.05909e+09, 6.88695e+09, 2.72797e+09, 0.495617, -0.187347
 1010, Visceral area layer 4, 5867, 4.49999e+08, 2.11634e+08, 7.33768e+08, 1.74959e+09, 5.12653e+08, 3.23997e+08, 7.30903e+08, 0, 1.17046e+06, 4.65134e+08, 8.6208e+08, 2.44024e+08, 0.361096, -0.397959
 1011, Dorsal auditory area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1012, corticorubral tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1014, Geniculate group ventral thalamus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1015, Anterior cingulate area dorsal part layer 5, 38602, 8.3188e+08, 2.22125e+09, 2.93347e+09, 1.35488e+10, 1.59104e+09, 2.27255e+09, 3.89133e+09, 6.98186e+08, 1.71252e+09, 1.99553e+09, 5.80413e+09, 2.10068e+09, 0.300523, 0.914467
 1016, olfactory nerve layer of main olfactory bulb, 128714, 1.10156e+09, 1.11062e+06, 5.09734e+08, 3.46762e+07, 2.84272e+09, 3.7885e+09, 4.78592e+07, 1.13617e+08, 4.82407e+07, 5.37468e+08, 2.22197e+09, 6.99056e+07, 0.152947, -0.146806
 1017, Ansiform lobule, 365414, 2.10887e+09, 7.78128e+08, 8.93928e+09, 2.13345e+10, 6.43881e+09, 2.69174e+09, 5.78933e+09, 6.20847e+08, 6.6886e+08, 3.94209e+09, 1.0155e+10, 2.35968e+09, 0.288964, -0.560264
 1018, Ventral auditory area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1019, corticospinal tract crossed, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1020, Posterior complex of the thalamus, 38013, 2.29951e+09, 9.08331e+08, 4.26322e+09, 3.48683e+09, 3.01646e+09, 2.45697e+09, 3.58193e+09, 1.35004e+09, 2.03184e+08, 2.49035e+09, 2.98675e+09, 1.71172e+09, 0.58241, -0.530268
 1021, Secondary motor area layer 6a, 73888, 1.14589e+10, 1.23657e+10, 1.34061e+10, 1.49329e+10, 5.0347e+09, 3.42258e+09, 5.56921e+09, 3.05819e+09, 9.06387e+09, 1.24102e+10, 7.79673e+09, 5.89709e+09, -0.195742, -0.0120725
 1022, Globus pallidus external segment, 51552, 3.26915e+08, 2.63432e+08, 5.64585e+08, 7.70626e+08, 2.27963e+08, 3.07856e+08, 1.3284e+08, 7.99386e+07, 6.18145e+07, 3.84977e+08, 4.35482e+08, 9.1531e+07, 0.763922, -0.0187885
 1023, Ventral auditory area layer 5, 19202, 1.71712e+09, 2.1968e+09, 3.95737e+09, 5.04653e+09, 1.64159e+09, 6.80093e+08, 2.25488e+09, 52013, 3.82305e+07, 2.62376e+09, 2.45607e+09, 7.64388e+08, -0.89699, -0.0871052
 1024, grooves, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1025, Paramedian lobule, 157315, 8.68638e+08, 1.2029e+08, 3.55837e+09, 5.59171e+09, 4.01963e+09, 2.61289e+09, 2.20987e+09, 2.45707e+08, 3.8528e+08, 1.51577e+09, 4.07474e+09, 9.46952e+08, 0.0814193, -0.598733
 1026, Primary somatosensory area upper limb layer 6b, 2386, 1.4342e+08, 6.25213e+07, 1.19e+08, 2.93204e+08, 1.73037e+07, 1.0459e+07, 7.0671e+07, 1.68068e+07, 8.22337e+07, 1.08314e+08, 1.06989e+08, 5.65705e+07, -0.987345, -0.112984
 1027, Posterior auditory area, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1028, corticospinal tract uncrossed, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1029, Posterior limiting nucleus of the thalamus, 3430, 9.83049e+07, 1.28073e+08, 3.74805e+08, 2.76313e+08, 1.90961e+08, 2.03054e+08, 3.96796e+08, 9.19105e+07, 1.28336e+08, 2.00394e+08, 2.23443e+08, 2.05681e+08, 0.773322, 0.962688
 1030, Primary somatosensory area lower limb layer 1, 9580, 6.26458e+08, 3.11029e+08, 2.85198e+08, 2.03329e+09, 1.08301e+09, 2.26235e+08, 2.8924e+08, 6.80651e+06, 3.01462e+08, 4.07562e+08, 1.11418e+09, 1.9917e+08, 0.179952, -0.15522
 1031, Globus pallidus internal segment, 13560, 5.71014e+07, 5.8372e+06, 2.42872e+08, 1.67589e+08, 2.91159e+08, 2.58562e+08, 9.39191e+07, 1.06909e+07, 5.80811e+06, 1.01937e+08, 2.39103e+08, 3.6806e+07, 0.10657, -0.36137
 1032, grooves of the cerebral cortex, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1033, Copula pyramidis, 77938, 6.0482e+08, 1.52523e+08, 2.07697e+09, 2.94847e+09, 2.07756e+09, 1.37939e+09, 1.28247e+09, 2.17274e+08, 3.94072e+08, 9.44771e+08, 2.13514e+09, 6.31272e+08, 0.119138, -0.596184
 1034, Taenia tecta dorsal part layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1035, Supplemental somatosensory area layer 4, 37322, 4.16589e+09, 1.59608e+09, 5.35458e+09, 1.29991e+10, 1.45736e+09, 7.29652e+08, 4.10507e+09, 485500, 3.99732e+08, 3.70552e+09, 5.06204e+09, 1.50176e+09, 0.707784, -0.190442
 1036, corticotectal tract, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1037, Postsubiculum, 26783, 1.96212e+09, 2.52679e+09, 3.36756e+09, 5.40346e+09, 2.00145e+09, 1.97876e+09, 2.64675e+09, 1.18299e+09, 1.24453e+09, 2.61882e+09, 3.12789e+09, 1.69142e+09, 0.63322, -0.14509
 1038, Primary somatosensory area barrel field layer 6a, 41472, 2.21339e+09, 3.42041e+08, 2.93662e+09, 6.02709e+09, 2.98432e+08, 1.40423e+08, 9.72949e+08, 6.42568e+07, 8.60763e+07, 1.83068e+09, 2.15532e+09, 3.74427e+08, 0.858057, -0.0978165
 1039, Gracile nucleus, 2156, 9.84962e+06, 811529, 1.20993e+08, 3.1312e+07, 4.40731e+07, 5.57285e+07, 1.87558e+07, 871998, 3.78355e+07, 4.38847e+07, 4.37045e+07, 1.91544e+07, -0.995787, -0.491983
 1040, grooves of the cerebellar cortex, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1041, Paraflocculus, 178417, 2.22893e+08, 8.23402e+08, 1.359e+09, 4.00416e+09, 2.50792e+09, 7.66571e+08, 7.53639e+08, 3.9116e+08, 3.94616e+08, 8.01765e+08, 2.42622e+09, 5.13138e+08, 0.115215, -0.369004
 1042, Taenia tecta dorsal part layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1043, crossed tectospinal pathway, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1044, Peripeduncular nucleus, 1406, 8.08737e+06, 1.33691e+07, 7.37067e+07, 6.19005e+07, 2.65432e+07, 3.61848e+07, 3.17578e+07, 1.65918e+07, 1.62758e+07, 3.17211e+07, 4.15428e+07, 2.15418e+07, 0.63633, -0.59572
 1045, Ectorhinal area/Layer 6b, 1294, 5.63296e+07, 1.10285e+08, 1.77291e+08, 2.20761e+08, 8.9571e+07, 6.05017e+07, 1.14872e+08, 161949, 9.51563e+06, 1.14635e+08, 1.23611e+08, 4.15165e+07, 0.864534, -0.152465
 1046, Anteromedial visual area layer 6a, 4358, 4.61926e+08, 2.33059e+08, 5.61427e+08, 8.40176e+08, 5.73538e+08, 3.50434e+08, 4.20393e+08, 5.07874e+07, 1.36763e+08, 4.18804e+08, 5.88049e+08, 2.02648e+08, 0.293912, -0.148274
 1047, Primary somatosensory area barrel field layer 4, 40985, 5.00755e+09, 9.25532e+08, 5.04095e+09, 1.25167e+10, 5.07428e+08, 7.25446e+08, 2.6107e+09, 3.47209e+07, 4.66277e+08, 3.65801e+09, 4.58319e+09, 1.03723e+09, 0.800482, -0.112268
 1048, Gigantocellular reticular nucleus, 60861, 1.21325e+09, 2.94532e+09, 6.10931e+09, 2.65906e+09, 2.68048e+09, 3.93497e+09, 2.4928e+09, 5.98016e+08, 1.83099e+09, 3.42263e+09, 3.0915e+09, 1.6406e+09, -0.7995, -0.228669
 1049, Flocculus, 42176, 1.10868e+08, 2.63499e+08, 6.38532e+08, 8.70665e+08, 6.05957e+08, 4.16935e+08, 3.47313e+08, 1.21695e+08, 4.52388e+08, 3.37633e+08, 6.31186e+08, 3.07132e+08, 0.153829, -0.849545
 1050, Taenia tecta dorsal part layer 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1051, direct tectospinal pathway, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1052, Pedunculopontine nucleus, 14743, 2.02033e+08, 3.68627e+08, 8.67901e+08, 1.10346e+09, 9.04524e+08, 5.80333e+08, 7.38015e+08, 3.50041e+08, 4.27824e+08, 4.7952e+08, 8.62772e+08, 5.05293e+08, 0.135429, 0.898575
 1053, Anterior cingulate area layer 2/3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1054, Infralimbic area layer 6a, 6514, 7.03385e+08, 7.63479e+08, 1.07765e+09, 4.38481e+08, 8.48588e+08, 7.3381e+08, 2.24654e+08, 4.63555e+08, 6.9821e+08, 8.48171e+08, 6.73626e+08, 4.6214e+08, -0.273323, -0.0577843
 1055, endorhinal groove, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1056, Crus 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1057, Gustatory areas, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1058, Visceral area layer 5, 21192, 1.15154e+09, 5.31466e+08, 2.34379e+09, 5.37027e+09, 1.63202e+09, 1.44582e+09, 2.14702e+09, 86380, 8.95292e+06, 1.34227e+09, 2.81604e+09, 7.18686e+08, 0.262287, -0.439402
 1059, Taenia tecta dorsal part layer 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1060, doral tegmental decussation, 1562, 5.72952e+06, 7.86816e+06, 1.66919e+06, 3.48725e+07, 113453, 31099, 0, 54706, 2.70452e+07, 5.08896e+06, 1.16724e+07, 9.0333e+06, 0.530013, 0.626831
 1061, Posterior pretectal nucleus, 2125, 1.96341e+08, 2.47359e+08, 1.48096e+08, 3.54302e+08, 1.48204e+08, 1.49758e+08, 1.85776e+07, 1.13789e+08, 1.89604e+08, 1.97265e+08, 2.17421e+08, 1.07324e+08, 0.756069, -0.126314
 1062, Primary somatosensory area barrel field layer 6b, 4707, 1.6115e+08, 3.80045e+07, 2.8508e+08, 4.64106e+08, 3.50427e+07, 1.81816e+07, 8.18089e+07, 1.10212e+07, 6.65932e+06, 1.61412e+08, 1.72443e+08, 3.31631e+07, 0.937696, -0.105538
 1063, hippocampal fissure, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1064, Crus 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1065, Hindbrain, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1066, Anteromedial visual area layer 2/3, 6662, 7.22121e+08, 4.60042e+08, 5.47874e+08, 1.28833e+09, 1.05611e+09, 8.33405e+08, 4.24892e+08, 5.02266e+07, 1.21875e+08, 5.76679e+08, 1.05928e+09, 1.98998e+08, 0.0178081, -0.0286864
 1067, Taenia tecta ventral part layer 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1068, dorsal thalamus related, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1069, Parapyramidal nucleus, 1262, 1.71072e+06, 2.74482e+07, 4.61786e+07, 1.19535e+07, 8.79657e+06, 8.759e+06, 5.18767e+07, 2.61847e+06, 5.83269e+07, 2.51125e+07, 9.83636e+06, 3.76074e+07, -0.221547, 0.52157
 1070, Primary somatosensory area barrel field layer 5, 38584, 3.45829e+09, 6.05827e+08, 3.77684e+09, 8.63672e+09, 3.11294e+08, 2.52435e+08, 1.60456e+09, 3.37769e+07, 1.85266e+08, 2.61365e+09, 3.06682e+09, 6.07868e+08, 0.860479, -0.0944467
 1071, rhinal fissure, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1072, Medial geniculate complex dorsal part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1073, Hemispheric regions, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1074, Anterolateral visual area layer 1, 3757, 1.90339e+08, 1.96618e+08, 2.96e+08, 7.86625e+08, 7.22767e+07, 5.39194e+07, 1.05627e+08, 28654, 1.87066e+07, 2.27652e+08, 3.04274e+08, 4.14541e+07, 0.71973, -0.00846497
 1075, Taenia tecta ventral part layer 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1076, efferent cochleovestibular bundle, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1077, Perireunensis nucleus, 584, 1.14249e+07, 2.65493e+06, 1.48109e+07, 1.3842e+07, 2.0059e+07, 2.894e+06, 580, 2.2175e+06, 617770, 9.63024e+06, 1.2265e+07, 945283, 0.629587, -0.0446055
 1078, rhinal incisure, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1079, Medial geniculate complex ventral part, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 1080, Hippocampal region, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
